,dwelling_involved_type,general_zoning_classification,Total_area,type_of_road,property_general_shape,property_Flatness,utilities_types,LotConfig,LandSlope,Neighborhood,dwelling_type,HouseStyle,OverallQual,OverallCond,RoofStyle,roof_material,exterior_covering_1,exterior_covering_2,masonry_veneer_type,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,Heating,HeatingQC,CentralAir,electrical_system,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,total_rooms_above_grade,Functional,Fireplaces,GarageType,GarageYrBlt,interior_finish_garage,garage_car_capacity,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,three_season_porch_area,ScreenPorch,PoolArea,other_features_values,MoSold,YrSold,SaleType,SaleCondition,SalePrice,year_diff,Is_diff,finish_percentage_of_Bsmt,Unfinished_percentage_of_Bsmt,LotFrontage,Condition_all,Bsmt Exposure
202,50.0,RL,7000.0,Pave,Reg,Lvl,AllPub,Other,Gtl,OldTown,1Fam,1.5Fin,6.0,6.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,Other,Other,TA,No,LwQ,Unf,0.0,617.0,GasA,Gd,Y,SBrkr,865.0,445.0,0.0,1310.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,6.0,Other,0.0,Attchd,1924.0,Unf,1.0,398.0,TA,TA,Y,0.0,0.0,126.0,0.0,0.0,0.0,0.0,5.0,2006.0,Other,Normal,112000.0,26.0,1.0,1.0,0.0,65.0,Other,No
203,120.0,RM,4438.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Other,1Story,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,Typ,1.0,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,WD,Normal,149000.0,0.0,0.0,0.7806603773584906,0.21933962264150944,57.0,Norm,Av
204,50.0,RM,3500.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5.0,7.0,Gable,CompShg,Other,Other,None,0.0,TA,TA,Other,TA,TA,No,LwQ,Unf,0.0,720.0,GasA,TA,Y,SBrkr,720.0,564.0,0.0,1284.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,WD,Normal,110000.0,3.0,1.0,0.43333333333333335,0.5666666666666667,67.64123524069028,Norm,No
205,20.0,RL,11851.0,Pave,Reg,Lvl,AllPub,Other,Gtl,Gilbert,1Fam,1Story,7.0,5.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Other,Gd,TA,No,Unf,Unf,0.0,1424.0,GasA,Ex,Y,SBrkr,1442.0,0.0,0.0,1442.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Attchd,1990.0,RFn,2.0,500.0,TA,TA,Y,0.0,34.0,0.0,508.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,180500.0,0.0,0.0,0.0,1.0,43.0,Norm,No
206,20.0,RL,13673.0,Pave,IR1,Lvl,AllPub,Other,Gtl,Sawyer,1Fam,1Story,5.0,5.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,Other,TA,TA,No,Unf,Unf,0.0,1140.0,GasA,TA,Y,SBrkr,1696.0,0.0,0.0,1696.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,8.0,Other,1.0,Attchd,1962.0,RFn,1.0,349.0,TA,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,WD,Normal,143900.0,0.0,0.0,0.0,1.0,73.0,Other,No
207,20.0,RL,12493.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,4.0,5.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,TA,TA,No,ALQ,Rec,306.0,1100.0,GasA,TA,Y,SBrkr,1100.0,0.0,0.0,1100.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1960.0,RFn,1.0,312.0,TA,TA,Y,355.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Normal,141000.0,0.0,0.0,0.6590909090909091,0.3409090909090909,67.64123524069028,Norm,No
208,60.0,RL,14364.0,Pave,IR1,Other,AllPub,Inside,Other,SawyerW,1Fam,2Story,7.0,5.0,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,Gd,TA,Other,Gd,TA,Gd,GLQ,Unf,0.0,1157.0,GasA,Ex,Y,SBrkr,1180.0,882.0,0.0,2062.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Attchd,1988.0,Fin,2.0,454.0,TA,TA,Y,60.0,55.0,0.0,0.0,154.0,0.0,0.0,4.0,2007.0,WD,Normal,277000.0,1.0,1.0,0.9204840103716508,0.07951598962834917,85.0,Norm,Other
209,20.0,RL,8250.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6.0,7.0,Hip,CompShg,HdBoard,HdBoard,Other,260.0,TA,TA,Other,Gd,TA,No,Rec,Unf,0.0,1092.0,GasA,Ex,Y,SBrkr,1092.0,0.0,0.0,1092.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,1964.0,RFn,2.0,504.0,TA,Other,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,WD,Normal,145000.0,0.0,0.0,0.7206959706959707,0.2793040293040293,70.0,Norm,No
211,20.0,RL,10420.0,Pave,Reg,Lvl,AllPub,Other,Gtl,Edwards,1Fam,1Story,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,Gd,TA,Mn,GLQ,Unf,0.0,1212.0,GasA,Ex,Y,SBrkr,1212.0,0.0,0.0,1212.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Attchd,2009.0,RFn,2.0,460.0,TA,TA,Y,100.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,WD,Normal,186000.0,0.0,0.0,0.0297029702970297,0.9702970297029703,82.0,Norm,Other
212,60.0,Other,8640.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,Gd,TA,No,GLQ,Unf,0.0,900.0,GasA,Ex,Y,SBrkr,932.0,920.0,0.0,1852.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,2009.0,RFn,2.0,644.0,TA,TA,Y,168.0,108.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,Other,Other,252678.0,0.0,0.0,0.9133333333333333,0.08666666666666667,21.0,Norm,No
213,20.0,RL,13568.0,Pave,Other,Lvl,AllPub,Other,Gtl,CollgCr,1Fam,1Story,5.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,Gd,TA,No,ALQ,Unf,0.0,990.0,GasA,Ex,Y,SBrkr,990.0,0.0,0.0,990.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Attchd,1996.0,Unf,2.0,576.0,TA,TA,Y,224.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,WD,Normal,156000.0,0.0,0.0,0.7232323232323232,0.2767676767676768,70.0,Norm,No
214,60.0,RL,10900.0,Pave,IR1,Lvl,AllPub,Other,Gtl,CollgCr,1Fam,2Story,6.0,7.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,Other,Gd,TA,No,GLQ,Unf,0.0,689.0,GasA,Ex,Y,SBrkr,689.0,703.0,0.0,1392.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,1977.0,Fin,1.0,299.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,450.0,3.0,2010.0,WD,Normal,161750.0,0.0,0.0,0.548621190130624,0.4513788098693759,43.0,Norm,No
215,20.0,RL,10011.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5.0,6.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,TA,Other,TA,TA,No,BLQ,Unf,0.0,1070.0,GasA,TA,Y,SBrkr,1236.0,0.0,0.0,1236.0,0.0,1.0,1.0,0.0,2.0,1.0,Gd,6.0,Other,1.0,Attchd,1957.0,Unf,1.0,447.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,WD,Normal,134450.0,39.0,1.0,0.3364485981308411,0.6635514018691588,73.0,Norm,No
216,20.0,RL,8450.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,Gd,TA,Other,Gd,TA,Mn,GLQ,Unf,0.0,1436.0,GasA,Ex,Y,SBrkr,1436.0,0.0,0.0,1436.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,0.0,Attchd,2004.0,Unf,2.0,484.0,TA,TA,Y,139.0,98.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Normal,210000.0,0.0,0.0,0.658774373259053,0.3412256267409471,21.0,Norm,Other
217,70.0,RM,9906.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,4.0,4.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,686.0,GasA,Other,N,SBrkr,810.0,518.0,0.0,1328.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,8.0,Typ,0.0,Detchd,1940.0,Unf,1.0,210.0,TA,TA,Y,0.0,172.0,60.0,0.0,0.0,0.0,0.0,9.0,2006.0,WD,Other,107000.0,25.0,1.0,0.0,1.0,75.0,Norm,No
218,50.0,RL,15660.0,Pave,IR1,Lvl,AllPub,Other,Gtl,Crawfor,1Fam,1.5Fin,7.0,9.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,Other,TA,TA,No,BLQ,Unf,0.0,798.0,GasA,Ex,Y,SBrkr,1137.0,817.0,0.0,1954.0,0.0,1.0,1.0,1.0,3.0,1.0,Gd,8.0,Typ,2.0,Attchd,1939.0,Unf,2.0,431.0,TA,TA,Y,0.0,119.0,150.0,0.0,0.0,0.0,0.0,5.0,2008.0,WD,Normal,311500.0,67.0,1.0,0.4273182957393484,0.5726817042606517,67.64123524069028,Norm,No
219,120.0,RL,3010.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Other,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1248.0,GasA,Ex,Y,SBrkr,1248.0,0.0,0.0,1248.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Attchd,2005.0,Fin,2.0,438.0,TA,TA,Y,108.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,Other,Other,167240.0,1.0,1.0,0.01282051282051282,0.9871794871794872,21.0,Norm,Av
220,20.0,RL,8990.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,TA,Mn,Unf,Unf,0.0,1498.0,GasA,Ex,Y,SBrkr,1498.0,0.0,0.0,1498.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Attchd,2006.0,RFn,2.0,675.0,TA,TA,Y,351.0,33.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,Other,Other,204900.0,0.0,0.0,0.0,1.0,65.0,Norm,Other
221,60.0,RL,8068.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,TA,No,Unf,Unf,0.0,1010.0,GasA,Ex,Y,SBrkr,1010.0,1257.0,0.0,2267.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Other,2002.0,RFn,2.0,390.0,TA,TA,Y,120.0,46.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,Other,Normal,200000.0,0.0,0.0,0.0,1.0,67.64123524069028,Norm,No
222,60.0,RL,11475.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,6.0,6.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,Gd,TA,No,ALQ,Unf,0.0,713.0,GasA,TA,Y,SBrkr,811.0,741.0,0.0,1552.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1975.0,RFn,2.0,434.0,TA,TA,Y,209.0,208.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,WD,Normal,179900.0,0.0,0.0,0.7713884992987378,0.22861150070126227,93.0,Other,No
223,20.0,RL,10500.0,Pave,Reg,Lvl,AllPub,Other,Gtl,NAmes,1Fam,1Story,4.0,6.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Other,TA,TA,No,ALQ,LwQ,180.0,864.0,GasA,Gd,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,Detchd,1989.0,Unf,2.0,576.0,TA,TA,Y,216.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,WD,Other,97000.0,0.0,0.0,0.8148148148148148,0.18518518518518517,52.0,Norm,No
225,160.0,RM,1680.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Other,2Story,5.0,5.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,630.0,GasA,TA,Y,SBrkr,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Detchd,1991.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,Other,Other,112000.0,0.0,0.0,0.0,1.0,40.0,Norm,No
226,60.0,RL,9950.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,Other,Gd,TA,No,GLQ,Unf,0.0,1203.0,GasA,Ex,Y,SBrkr,1214.0,1306.0,0.0,2520.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,1.0,Attchd,1995.0,RFn,3.0,721.0,TA,TA,Y,224.0,114.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Other,290000.0,0.0,0.0,0.4696591853699086,0.5303408146300914,63.0,Norm,No
227,160.0,RM,1869.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Other,2Story,6.0,6.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,TA,TA,Other,TA,TA,No,Rec,Unf,0.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,1987.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,WD,Normal,106000.0,0.0,0.0,0.6645962732919255,0.33540372670807456,75.0,Norm,No
228,20.0,RL,8521.0,Pave,Reg,Lvl,AllPub,Other,Gtl,Sawyer,1Fam,1Story,5.0,5.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Other,TA,TA,No,ALQ,Unf,0.0,912.0,GasA,TA,Y,SBrkr,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Detchd,1974.0,Unf,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,125000.0,0.0,0.0,0.9232456140350878,0.07675438596491228,67.64123524069028,Other,No
229,120.0,RL,3182.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Other,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1373.0,GasA,Ex,Y,SBrkr,1555.0,0.0,0.0,1555.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,192500.0,1.0,1.0,0.011653313911143482,0.9883466860888566,80.0,Norm,Av
230,20.0,RL,8760.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6.0,6.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,1194.0,GasA,TA,Y,SBrkr,1194.0,0.0,0.0,1194.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0.0,0.0,120.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,148000.0,0.0,0.0,0.0,1.0,69.0,Norm,No
232,160.0,RM,1680.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Other,2Story,6.0,5.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,1.0,Attchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,94500.0,0.0,0.0,0.0,1.0,72.0,Norm,No
233,20.0,RL,10650.0,Pave,Reg,Lvl,AllPub,Other,Gtl,CollgCr,1Fam,1Story,5.0,6.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Other,TA,Other,Av,LwQ,ALQ,712.0,894.0,GasA,TA,Y,SBrkr,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,WD,Normal,128200.0,0.0,0.0,1.0,0.0,55.0,Norm,Av
235,160.0,RM,1680.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Other,2Story,6.0,3.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,Other,TA,TA,No,ALQ,Unf,0.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,WD,Normal,89500.0,0.0,0.0,0.7412008281573499,0.2587991718426501,65.0,Norm,No
236,20.0,RL,8773.0,Pave,Reg,Lvl,AllPub,Other,Gtl,CollgCr,1Fam,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1414.0,GasA,Ex,Y,SBrkr,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Attchd,2004.0,RFn,2.0,494.0,TA,TA,Y,132.0,105.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,185500.0,0.0,0.0,0.016973125884016973,0.983026874115983,85.0,Norm,Av
237,60.0,RL,9453.0,Pave,IR1,Lvl,AllPub,Other,Gtl,SawyerW,1Fam,2Story,7.0,7.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,Other,Gd,TA,No,BLQ,Unf,0.0,996.0,GasA,Ex,Y,SBrkr,1014.0,730.0,0.0,1744.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,Attchd,1993.0,RFn,2.0,457.0,TA,TA,Y,370.0,70.0,0.0,238.0,0.0,0.0,0.0,2.0,2010.0,WD,Normal,194500.0,10.0,1.0,0.4036144578313253,0.5963855421686747,70.0,Other,No
238,20.0,RL,12030.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,8.0,5.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Other,TA,Other,Other,TA,No,Unf,Unf,0.0,1694.0,GasA,Ex,Y,SBrkr,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Attchd,2007.0,Fin,3.0,818.0,TA,TA,Y,168.0,228.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,Other,Other,318000.0,0.0,0.0,0.0,1.0,66.0,Norm,No
239,50.0,RL,8741.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,6.0,4.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,TA,Other,No,LwQ,Unf,0.0,735.0,GasA,TA,Y,Other,798.0,689.0,0.0,1487.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,Detchd,1949.0,Unf,1.0,220.0,TA,TA,Y,0.0,140.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,113000.0,5.0,1.0,0.12789115646258503,0.8721088435374149,64.0,Norm,No
240,20.0,Other,9000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8.0,5.0,Gable,CompShg,VinylSd,VinylSd,Other,36.0,Gd,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1566.0,GasA,Ex,Y,SBrkr,1566.0,0.0,0.0,1566.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,Attchd,2008.0,RFn,2.0,750.0,TA,TA,Y,144.0,168.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,WD,Normal,262500.0,0.0,0.0,0.6883780332056194,0.3116219667943806,68.0,Norm,Av
242,50.0,RM,5000.0,Pave,Reg,Lvl,AllPub,Other,Gtl,OldTown,1Fam,1.5Fin,5.0,4.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,540.0,GasA,Gd,N,Other,889.0,551.0,0.0,1440.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,1940.0,Unf,1.0,352.0,Other,TA,Y,0.0,0.0,77.0,0.0,0.0,0.0,0.0,4.0,2006.0,WD,Normal,79000.0,50.0,1.0,0.0,1.0,70.0,Norm,No
243,160.0,RL,10762.0,Pave,Reg,Lvl,AllPub,Other,Gtl,SawyerW,Other,2Story,6.0,6.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Other,Gd,TA,No,Unf,Unf,0.0,626.0,GasA,TA,Y,SBrkr,626.0,591.0,0.0,1217.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1980.0,RFn,1.0,288.0,TA,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,WD,Normal,120000.0,0.0,0.0,0.0,1.0,69.0,Norm,No
244,60.0,RL,8880.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,TA,No,GLQ,Unf,0.0,948.0,GasA,Ex,Y,SBrkr,1222.0,888.0,0.0,2110.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,2.0,Attchd,1994.0,RFn,2.0,463.0,TA,TA,Y,0.0,130.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Normal,205000.0,8.0,1.0,0.7331223628691983,0.2668776371308017,88.0,Norm,No
245,20.0,RL,10400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7.0,5.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1845.0,GasA,Gd,Y,SBrkr,1872.0,0.0,0.0,1872.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,241500.0,0.0,0.0,0.5035230352303524,0.4964769647696477,50.0,Norm,Av
246,190.0,RM,9142.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Other,2Story,6.0,8.0,Gable,CompShg,Other,Other,None,0.0,TA,Other,Other,Other,TA,No,Unf,Unf,0.0,1020.0,GasA,Gd,N,Other,908.0,1020.0,0.0,1928.0,0.0,0.0,2.0,0.0,4.0,2.0,Other,9.0,Typ,0.0,Detchd,1910.0,Unf,1.0,440.0,Other,Other,Y,0.0,60.0,112.0,0.0,0.0,0.0,0.0,4.0,2006.0,WD,Normal,137000.0,40.0,1.0,0.0,1.0,30.0,Norm,No
247,20.0,RL,11310.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6.0,5.0,Hip,CompShg,Wd Sdng,Other,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,1367.0,GasA,Ex,Y,SBrkr,1375.0,0.0,0.0,1375.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Attchd,1954.0,Unf,2.0,451.0,TA,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,140000.0,0.0,0.0,0.0,1.0,78.0,Norm,No
248,60.0,RL,11317.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,Other,Gd,TA,No,Unf,Unf,0.0,840.0,GasA,Ex,Y,SBrkr,840.0,828.0,0.0,1668.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,0.0,Attchd,2003.0,RFn,2.0,500.0,TA,TA,Y,144.0,68.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,WD,Normal,180000.0,0.0,0.0,0.0,1.0,70.0,Norm,No
